# Photometry
# Wave [um]   flux [Jy]  (extraction error,total error) :: w^2*flux [um^2 JY] (extraction error,total error)
2.12067 5.16746 (0.0521696,0.263587) :: 23.2393 (0.234619,1.18542)
# Spectra
# Wave [um]  flux [Jy]  Unc [Jy] w^2*flux [um^2 Jy]  Unc [um^2 Jy]
      2.4038401       4.0297675       0.0106236      23.2857990       0.0613880
      2.4047899       3.9545195       0.0095394      22.8690453       0.0551662
      2.4057500       4.0197225       0.0093587      23.2646809       0.0541648
      2.4066999       4.0278516       0.0089548      23.3301392       0.0518677
      2.4076600       4.0042295       0.0084347      23.2118244       0.0488947
      2.4086101       3.9356935       0.0080613      22.8325424       0.0467670
      2.4095700       4.0420480       0.0078992      23.4682407       0.0458628
      2.4105201       3.9838896       0.0074206      23.1488171       0.0431184
      2.4114799       3.9995472       0.0070431      23.2583103       0.0409571
      2.4124300       4.0290456       0.0069245      23.4483166       0.0402993
      2.4133899       4.0175371       0.0066193      23.3999481       0.0385536
      2.4143400       4.0581598       0.0064720      23.6551666       0.0377257
      2.4152901       4.0110188       0.0061148      23.3987846       0.0356714
      2.4162500       4.0325484       0.0059013      23.5430832       0.0344531
      2.4172001       4.0172367       0.0056118      23.4721375       0.0327887
      2.4181600       4.0278635       0.0054678      23.5529213       0.0319728
      2.4191101       4.0038018       0.0052540      23.4306240       0.0307470
      2.4200699       4.0123215       0.0051091      23.4991188       0.0299225
      2.4210200       4.0433698       0.0050000      23.6995583       0.0293066
      2.4219799       4.0368338       0.0048382      23.6800137       0.0283805
      2.4229300       4.0530763       0.0046809      23.7939472       0.0274798
      2.4238901       4.0372009       0.0046007      23.7195377       0.0270300
      2.4248400       4.1059518       0.0045619      24.1423759       0.0268232
      2.4258001       4.1288095       0.0044830      24.2960052       0.0263800
      2.4267600       4.1188850       0.0043851      24.2567902       0.0258246
      2.4277101       4.1410866       0.0043768      24.4066372       0.0257960
      2.4286699       4.1627979       0.0043470      24.5540028       0.0256404
      2.4296200       4.1594195       0.0042914      24.5532761       0.0253321
      2.4305799       4.1552286       0.0042365      24.5479221       0.0250279
      2.4315300       4.1608658       0.0041954      24.6004467       0.0248047
      2.4324901       4.1781769       0.0041819      24.7223053       0.0247441
      2.4334400       4.1875114       0.0042068      24.7968922       0.0249112
      2.4344001       4.1828570       0.0042245      24.7888813       0.0250359
      2.4353499       4.2112484       0.0042100      24.9766159       0.0249693
      2.4363101       4.1969428       0.0042069      24.9114017       0.0249702
      2.4372599       4.1901612       0.0041725      24.8905468       0.0247856
      2.4382200       4.2068977       0.0042018      25.0096569       0.0249793
      2.4391799       4.1814184       0.0041630      24.8777618       0.0247683
      2.4401300       4.2075038       0.0041779      25.0524654       0.0248763
      2.4410901       4.2054796       0.0041849      25.0601215       0.0249372
      2.4420400       4.1884584       0.0041518      24.9781189       0.0247593
      2.4430001       4.1795025       0.0041239      24.9443130       0.0246126
      2.4439499       4.2369685       0.0042516      25.3069534       0.0253945
      2.4449100       4.1872334       0.0041315      25.0295448       0.0246961
      2.4458699       4.2008657       0.0041502      25.1307545       0.0248275
      2.4468200       4.1854115       0.0041475      25.0577564       0.0248310
      2.4477799       4.2022538       0.0041602      25.1783352       0.0249266
      2.4487300       4.2026911       0.0041319      25.2005081       0.0247762
      2.4496901       4.1666722       0.0040970      25.0041237       0.0245859
      2.4506400       4.1584616       0.0040606      24.9742069       0.0243863
      2.4516001       4.1214342       0.0040671      24.7712345       0.0244448
      2.4525599       4.1408553       0.0039758      24.9074535       0.0239145
      2.4535100       4.1396923       0.0040130      24.9197540       0.0241572
      2.4544699       4.1463342       0.0040495      24.9792690       0.0243959
      2.4554200       4.1372676       0.0039914      24.9439487       0.0240643
      2.4563799       4.0955915       0.0039051      24.7119884       0.0235626
      2.4573400       4.1124473       0.0040093      24.8330936       0.0242101
      2.4582901       4.1018395       0.0039538      24.7881966       0.0238938
      2.4592500       4.1352706       0.0040076      25.0097446       0.0242376
      2.4602101       4.1299877       0.0039664      24.9973030       0.0240073
      2.4611599       4.1007981       0.0039275      24.8397980       0.0237898
      2.4621201       4.0964327       0.0039245      24.8327179       0.0237903
      2.4630699       4.1137805       0.0039752      24.9571266       0.0241163
      2.4640300       4.1105409       0.0039297      24.9569187       0.0238591
      2.4649899       4.1024113       0.0039517      24.9269695       0.0240110
      2.4659400       4.1128521       0.0038737      25.0096779       0.0235554
      2.4669001       4.0980420       0.0038662      24.9390278       0.0235279
      2.4678600       4.1415410       0.0039274      25.2233639       0.0239195
      2.4688101       4.1136351       0.0039462      25.0727005       0.0240522
      2.4697700       4.1119671       0.0038943      25.0820255       0.0237546
      2.4707301       4.1102114       0.0039325      25.0908146       0.0240060
      2.4716799       4.0929203       0.0038822      25.0044746       0.0237173
      2.4726400       4.0899758       0.0038845      25.0059032       0.0237497
      2.4735999       4.0829902       0.0038778      24.9825783       0.0237269
      2.4745500       4.0768895       0.0038713      24.9644165       0.0237057
      2.4755099       4.1039739       0.0038799      25.1497631       0.0237768
      2.4764700       4.1184907       0.0038841      25.2583065       0.0238210
      2.4774201       4.1126223       0.0038973      25.2416725       0.0239200
      2.4783800       4.1258044       0.0039074      25.3422070       0.0240007
      2.4793401       4.1125717       0.0039145      25.2805004       0.0240632
      2.4802899       4.1333008       0.0039388      25.4273987       0.0242309
      2.4812500       4.0902486       0.0038642      25.1820316       0.0237901
      2.4822099       4.1241217       0.0039006      25.4102230       0.0240327
      2.4831600       4.0928855       0.0038672      25.2370758       0.0238452
      2.4841199       4.1378007       0.0038981      25.5337543       0.0240546
      2.4850800       4.0757427       0.0038188      25.1702480       0.0235833
      2.4860401       4.0492439       0.0038513      25.0259285       0.0238027
      2.4869900       4.0704126       0.0038320      25.1759872       0.0237011
      2.4898601       4.0474782       0.0037635      25.0919495       0.0233313
      2.4908199       4.0438776       0.0038013      25.0889606       0.0235838
      2.4917800       4.0650477       0.0038038      25.2397499       0.0236176
      2.4927399       4.0317483       0.0037777      25.0522842       0.0234739
      2.4936900       4.0338941       0.0037737      25.0847301       0.0234665
      2.4946499       4.0129900       0.0037679      24.9739532       0.0234488
      2.4956100       4.0236826       0.0037377      25.0597744       0.0232784
      2.4965601       4.0424414       0.0037572      25.1957779       0.0234176
      2.4975200       4.0226474       0.0037357      25.0916901       0.0233018
      2.4984801       3.9715593       0.0036790      24.7920723       0.0229657
      2.4994400       3.9992323       0.0036713      24.9840050       0.0229351
      2.5003901       4.0006342       0.0037059      25.0117664       0.0231688
      2.5013499       4.0219283       0.0037450      25.1642056       0.0234314
      2.5023100       4.0290985       0.0037419      25.2284241       0.0234299
      2.5032699       4.0233850       0.0037407      25.2119808       0.0234403
      2.5042200       4.0180426       0.0037396      25.1976185       0.0234518
      2.5051799       3.9995646       0.0037181      25.1009731       0.0233345
      2.5061400       4.0145922       0.0037172      25.2146015       0.0233468
      2.5071001       3.9933829       0.0037046      25.1006126       0.0232856
      2.5080500       4.0039959       0.0036965      25.1863937       0.0232520
      2.5090101       3.9917715       0.0036931      25.1287270       0.0232487
      2.5099699       3.9774349       0.0037123      25.0576382       0.0233872
      2.5109301       4.0052338       0.0037408      25.2520771       0.0235851
      2.5118899       3.9925203       0.0036947      25.1911697       0.0233121
      2.5128400       4.0229878       0.0037298      25.4026127       0.0235516
      2.5137999       3.9934628       0.0036622      25.2354507       0.0231422
      2.5147600       3.9059999       0.0040468      24.7016144       0.0255919
      2.5157199       3.9010313       0.0039872      24.6890278       0.0252342
      2.5166800       3.9727511       0.0036208      25.1621265       0.0229327
      2.5176301       3.9792955       0.0036343      25.2226105       0.0230360
      2.5185900       3.9512789       0.0036209      25.0641308       0.0229687
      2.5195501       3.9391363       0.0035891      25.0061588       0.0227843
      2.5205100       3.9808714       0.0036465      25.2903595       0.0231661
      2.5214701       3.9549396       0.0036293      25.1447601       0.0230747
      2.5224199       3.9257588       0.0035894      24.9780426       0.0228379
      2.5233800       3.9670076       0.0035988      25.2597103       0.0229153
      2.5243399       3.9513690       0.0035949      25.1792774       0.0229075
      2.5253000       3.9429936       0.0035821      25.1450233       0.0228438
      2.5262599       3.9346552       0.0035633      25.1109257       0.0227406
      2.5272100       3.9385467       0.0035547      25.1546707       0.0227029
      2.5281701       3.8745503       0.0035110      24.7647457       0.0224408
      2.5291300       3.8813641       0.0035135      24.8271408       0.0224739
      2.5300901       3.8866744       0.0035147      24.8799858       0.0224985
      2.5310500       3.9125276       0.0035051      25.0644875       0.0224543
      2.5320101       3.9099803       0.0034806      25.0671768       0.0223143
      2.5329599       3.9044583       0.0034937      25.0505581       0.0224152
      2.5339200       3.9172280       0.0035488      25.1515446       0.0227857
      2.5348799       3.9212551       0.0034915      25.1964798       0.0224349
      2.5358400       3.9208853       0.0035120      25.2131939       0.0225838
      2.5367999       3.9295650       0.0035127      25.2881413       0.0226058
      2.5377600       3.9032612       0.0034728      25.1378841       0.0223655
      2.5387199       3.9201992       0.0034937      25.2660713       0.0225170
      2.5396700       3.9334602       0.0035361      25.3705177       0.0228073
      2.5406301       3.8691275       0.0034659      24.9744492       0.0223718
      2.5415900       3.8665359       0.0034781      24.9765835       0.0224673
      2.5425501       3.9035852       0.0034903      25.2349644       0.0225630
      2.5435100       3.8850489       0.0034925      25.1341019       0.0225944
      2.5444701       3.9143014       0.0034844      25.3424721       0.0225595
      2.5454299       3.9118137       0.0035050      25.3454781       0.0227097
      2.5463901       3.8899760       0.0034903      25.2230015       0.0226312
      2.5473399       3.8828578       0.0034677      25.1956348       0.0225019
      2.5483000       3.8774896       0.0034854      25.1797695       0.0226336
      2.5492599       3.8792083       0.0034891      25.2099113       0.0226744
      2.5502200       3.8587868       0.0034541      25.0960903       0.0224639
      2.5511799       3.8732660       0.0034761      25.2092247       0.0226244
      2.5521400       3.8444326       0.0034520      25.0403996       0.0224844
      2.5531001       3.8700836       0.0034901      25.2264442       0.0227498
      2.5540600       3.8881755       0.0035175      25.3634338       0.0229455
      2.5550201       3.8393731       0.0034487      25.0639172       0.0225134
      2.5559800       3.8577535       0.0034809      25.2028332       0.0227406
      2.5569301       3.8428266       0.0034605      25.1239834       0.0226245
      2.5578899       3.8494287       0.0034658      25.1860447       0.0226763
      2.5588500       3.8367043       0.0034540      25.1216412       0.0226158
      2.5598099       3.8424346       0.0034751      25.1780396       0.0227708
      2.5607700       3.8369906       0.0035059      25.1612320       0.0229901
      2.5617299       3.8254890       0.0034517      25.1046181       0.0226517
      2.5626900       3.8016319       0.0034264      24.9667606       0.0225025
      2.5636499       3.7832770       0.0037894      24.8648357       0.0249048
      2.5646100       3.8544109       0.0034761      25.3513241       0.0228633
      2.5655701       3.8499560       0.0034926      25.3409882       0.0229887
      2.5665300       3.8346756       0.0034537      25.2593002       0.0227500
      2.5674901       3.8255763       0.0034417      25.2182198       0.0226880
      2.5684500       3.8148994       0.0034448      25.1666451       0.0227254
      2.5694101       3.8240864       0.0033985      25.2461147       0.0224362
      2.5703700       3.8102467       0.0034158      25.1735439       0.0225676
      2.5713201       3.8303680       0.0034213      25.3251934       0.0226206
      2.5722799       3.8067727       0.0033872      25.1879826       0.0224121
      2.5732400       3.7830684       0.0033760      25.0498314       0.0223541
      2.5741999       3.8138502       0.0033797      25.2724991       0.0223956
      2.5751600       3.7767243       0.0033294      25.0451565       0.0220788
      2.5761199       3.7921076       0.0033529      25.1659184       0.0222514
      2.5770800       3.7824368       0.0033371      25.1204529       0.0221630
      2.5780399       3.7765205       0.0032601      25.0998497       0.0216676
      2.5790000       3.8079286       0.0033179      25.3274498       0.0220682
      2.5799601       3.7823784       0.0033112      25.1762447       0.0220399
      2.5809200       3.7633531       0.0032677      25.0682526       0.0217664
      2.5818801       3.7727797       0.0033027      25.1497440       0.0220163
      2.5828400       3.7647521       0.0032793      25.1148968       0.0218765
      2.5838001       3.7647870       0.0032490      25.1338043       0.0216904
      2.5847600       3.7258203       0.0032125      24.8921452       0.0214628
      2.5857201       3.7228158       0.0031923      24.8905544       0.0213435
      2.5866799       3.7436726       0.0032042      25.0485878       0.0214391
      2.5876400       3.7471645       0.0031973      25.0905666       0.0214086
      2.5885999       3.7737246       0.0032139      25.2871609       0.0215359
      2.5895600       3.7729657       0.0032279      25.3008327       0.0216457
      2.5905199       3.7684338       0.0031980      25.2891808       0.0214609
      2.5914800       3.7648530       0.0031741      25.2838821       0.0213167
      2.5924399       3.7434814       0.0031243      25.1589832       0.0209979
      2.5934000       3.7364388       0.0031196      25.1302547       0.0209817
      2.5943601       3.7651882       0.0031646      25.3423691       0.0213000
      2.5953200       3.7654593       0.0031527      25.3629513       0.0212353
      2.5962801       3.7341254       0.0030890      25.1705074       0.0208216
      2.5972400       3.7551124       0.0030678      25.3306942       0.0206943
      2.5982001       3.7440078       0.0030815      25.2744637       0.0208024
      2.5991600       3.7532477       0.0031127      25.3555622       0.0210279
      2.6001201       3.7380028       0.0031067      25.2712326       0.0210033
      2.6010799       3.7485938       0.0031008      25.3615494       0.0209787
      2.6020401       3.7315245       0.0030205      25.2647057       0.0204504
      2.6030099       3.7198479       0.0030278      25.2044258       0.0205153
      2.6039701       3.7085657       0.0030257      25.1465244       0.0205165
      2.6049299       3.6967452       0.0030232      25.0848541       0.0205143
      2.6058900       3.7391622       0.0030921      25.3913898       0.0209974
      2.6068499       3.7014434       0.0030522      25.1537743       0.0207419
      2.6078100       3.7066376       0.0030663      25.2076302       0.0208530
      2.6087699       3.7081141       0.0030351      25.2362385       0.0206561
      2.6097300       3.7140715       0.0030606      25.2953930       0.0208449
      2.6106901       3.6769257       0.0030349      25.0608330       0.0206847
      2.6116500       3.6986477       0.0030584      25.2274246       0.0208604
      2.6126101       3.7138908       0.0030741      25.3500214       0.0209832
      2.6135700       3.7125943       0.0030651      25.3597965       0.0209369
      2.6145301       3.6781790       0.0030230      25.1431770       0.0206646
      2.6154900       3.6948781       0.0030422      25.2758770       0.0208107
      2.6164501       3.6920033       0.0030339      25.2747555       0.0207698
      2.6174200       3.7021904       0.0030304      25.3632889       0.0207612
      2.6183801       3.6823015       0.0030500      25.2455425       0.0209106
      2.6193399       3.6701634       0.0030513      25.1807785       0.0209349
      2.6203001       3.6765630       0.0030451      25.2431812       0.0209077
      2.6212599       3.6335533       0.0030171      24.9661579       0.0207307
      2.6222200       3.6007216       0.0030288      24.7586994       0.0208260
      2.6231799       3.6002386       0.0030098      24.7735043       0.0207107
      2.6241400       3.6253409       0.0030646      24.9644985       0.0211029
      2.6250999       3.5735805       0.0030024      24.6260777       0.0206898
      2.6260600       3.5374496       0.0029824      24.3949280       0.0205670
      2.6270299       3.5777884       0.0030076      24.6913414       0.0207560
      2.6279900       3.6009223       0.0030252      24.8691635       0.0208929
      2.6289501       3.6108997       0.0029863      24.9562950       0.0206394
      2.6299100       3.6258271       0.0030441      25.0777664       0.0210544
      2.6308701       3.6460428       0.0030267      25.2360020       0.0209493
      2.6318300       3.6666441       0.0030497      25.3971157       0.0211239
      2.6327901       3.6695583       0.0030527      25.4358501       0.0211600
      2.6337500       3.6747272       0.0030434      25.4902554       0.0211110
      2.6347201       3.6598260       0.0030006      25.4055977       0.0208292
      2.6356800       3.6498890       0.0030302      25.3550816       0.0210503
      2.6366401       3.6572447       0.0030062      25.4246922       0.0208986
      2.6375999       3.6367974       0.0030066      25.3009586       0.0209169
      2.6385601       3.6675928       0.0030407      25.5337772       0.0211694
      2.6395199       3.6479135       0.0030343      25.4152508       0.0211405
      2.6404800       3.6444640       0.0030250      25.4096947       0.0210908
      2.6414499       3.6313448       0.0029881      25.3368282       0.0208485
      2.6424100       3.6222405       0.0029743      25.2916813       0.0207676
      2.6433699       3.6358604       0.0029922      25.4052277       0.0209080
      2.6443300       3.6096568       0.0029590      25.2404575       0.0206910
      2.6452899       3.6225464       0.0029514      25.3489819       0.0206523
      2.6462500       3.6463158       0.0029880      25.5338345       0.0209238
