# Photometry
# Wave [um]   flux [Jy]  (extraction error,total error) :: w^2*flux [um^2 JY] (extraction error,total error)
2.12067 0.374364 (0.00482957,0.0105317) :: 1.68360 (0.0217197,0.0473637)
# Spectra
# Wave [um]  flux [Jy]  Unc [Jy] w^2*flux [um^2 Jy]  Unc [um^2 Jy]
      2.4038401       0.2915251       0.0009052       1.6845626       0.0052307
      2.4047899       0.2900668       0.0008224       1.6774607       0.0047562
      2.4057500       0.2875074       0.0007922       1.6639875       0.0045852
      2.4066999       0.2971588       0.0007745       1.7212048       0.0044861
      2.4076600       0.2880879       0.0007174       1.6699959       0.0041587
      2.4086101       0.2939233       0.0007042       1.7051677       0.0040854
      2.4095700       0.2899637       0.0006699       1.6835371       0.0038897
      2.4105201       0.2849802       0.0006304       1.6559080       0.0036631
      2.4114799       0.2905828       0.0006036       1.6898073       0.0035099
      2.4124300       0.2920094       0.0005927       1.6994419       0.0034494
      2.4133899       0.2947074       0.0005709       1.7165087       0.0033252
      2.4143400       0.2939211       0.0005526       1.7132771       0.0032214
      2.4152901       0.2929579       0.0005266       1.7090071       0.0030722
      2.4162500       0.2913579       0.0005046       1.7010245       0.0029460
      2.4172001       0.2907853       0.0004828       1.6990168       0.0028209
      2.4181600       0.2903706       0.0004673       1.6979415       0.0027325
      2.4191101       0.2915639       0.0004526       1.7062593       0.0026488
      2.4200699       0.2942066       0.0004428       1.7230912       0.0025936
      2.4210200       0.2922253       0.0004280       1.7128313       0.0025084
      2.4219799       0.2958110       0.0004183       1.7352234       0.0024536
      2.4229300       0.2951174       0.0004027       1.7325131       0.0023642
      2.4238901       0.2938772       0.0003960       1.7265997       0.0023268
      2.4248400       0.2958485       0.0003892       1.7395444       0.0022885
      2.4258001       0.2981884       0.0003830       1.7546912       0.0022539
      2.4267600       0.2986195       0.0003757       1.7586194       0.0022125
      2.4277101       0.3001330       0.0003748       1.7689164       0.0022091
      2.4286699       0.2984342       0.0003696       1.7602955       0.0021802
      2.4296200       0.2999252       0.0003675       1.7704743       0.0021695
      2.4305799       0.3012927       0.0003653       1.7799526       0.0021582
      2.4315300       0.3011599       0.0003687       1.7805592       0.0021796
      2.4324901       0.2987650       0.0003573       1.7677951       0.0021143
      2.4334400       0.3025268       0.0003586       1.7914518       0.0021234
      2.4344001       0.3012763       0.0003595       1.7854548       0.0021304
      2.4353499       0.3028693       0.0003576       1.7962964       0.0021207
      2.4363101       0.3005290       0.0003565       1.7838219       0.0021161
      2.4372599       0.3025200       0.0003557       1.7970405       0.0021131
      2.4382200       0.2996111       0.0003548       1.7811632       0.0021090
      2.4391799       0.3020658       0.0003549       1.7971706       0.0021117
      2.4401300       0.3022541       0.0003548       1.7996917       0.0021123
      2.4410901       0.3045810       0.0003574       1.8149742       0.0021296
