# Photometry
# Wave [um]   flux [Jy]  (extraction error,total error) :: w^2*flux [um^2 JY] (extraction error,total error)
2.12067 2.65806 (0.0277683,0.267252) :: 11.9539 (0.124881,1.20190)
# Spectra
# Wave [um]  flux [Jy]  Unc [Jy] w^2*flux [um^2 Jy]  Unc [um^2 Jy]
      2.4038401       1.8783300       0.0054637      10.8538303       0.0315715
      2.4047899       1.8124900       0.0048437      10.4816561       0.0280111
      2.4057500       1.8283700       0.0047470      10.5819349       0.0274740
      2.4066999       1.8681999       0.0046087      10.8209963       0.0266944
      2.4076600       1.8303100       0.0042924      10.6099901       0.0248825
      2.4086101       1.8401000       0.0041710      10.6751614       0.0241975
      2.4095700       1.8558400       0.0040391      10.7750578       0.0234513
      2.4105201       1.8467400       0.0038289      10.7306805       0.0222479
      2.4114799       1.8741800       0.0036494      10.8987980       0.0212224
      2.4124300       1.8767200       0.0035779      10.9221706       0.0208229
      2.4133899       1.8736800       0.0034346      10.9131575       0.0200045
      2.4143400       1.8597100       0.0033121      10.8403196       0.0193062
      2.4152901       1.8378900       0.0031090      10.7215633       0.0181370
      2.4162500       1.8578000       0.0030250      10.8463268       0.0176606
      2.4172001       1.8471900       0.0028737      10.7928658       0.0167906
      2.4181600       1.8574800       0.0028122      10.8616095       0.0164443
      2.4191101       1.8420100       0.0026959      10.7796154       0.0157766
      2.4200699       1.8651000       0.0026513      10.9234028       0.0155282
      2.4210200       1.8661500       0.0025693      10.9381361       0.0150594
      2.4219799       1.8686900       0.0025005      10.9617109       0.0146681
      2.4229300       1.8653400       0.0024042      10.9506454       0.0141140
      2.4238901       1.8546799       0.0023625      10.8966961       0.0138800
      2.4248400       1.8508000       0.0023018      10.8824244       0.0135345
      2.4258001       1.8811100       0.0022822      11.0694036       0.0134296
      2.4267600       1.8919600       0.0022409      11.1420631       0.0131969
      2.4277101       1.9018199       0.0022413      11.2089005       0.0132097
      2.4286699       1.9094000       0.0022193      11.2624769       0.0130905
      2.4296200       1.9127700       0.0021963      11.2911835       0.0129646
      2.4305799       1.9156200       0.0021734      11.3169441       0.0128397
      2.4315300       1.9288700       0.0021589      11.4041319       0.0127640
      2.4324901       1.9121100       0.0021323      11.3139696       0.0126168
      2.4334400       1.9349700       0.0021559      11.4581766       0.0127664
      2.4344001       1.9227400       0.0021614      11.3947411       0.0128090
      2.4353499       1.9423500       0.0021555      11.5199404       0.0127840
      2.4363101       1.9143100       0.0021302      11.3625908       0.0126440
      2.4372599       1.9348300       0.0021413      11.4933472       0.0127196
      2.4382200       1.9166100       0.0021322      11.3940868       0.0126760
      2.4391799       1.9295800       0.0021304      11.4802265       0.0126751
      2.4401300       1.9372900       0.0021363      11.5350790       0.0127200
      2.4410901       1.9417599       0.0021424      11.5707941       0.0127663
      2.4420400       1.9568300       0.0021435      11.6696720       0.0127827
      2.4430001       1.9367300       0.0021165      11.5588875       0.0126320
      2.4439499       1.9485300       0.0021715      11.6383581       0.0129702
      2.4449100       1.9413100       0.0021226      11.6043463       0.0126878
      2.4458699       1.9445000       0.0021260      11.6325426       0.0127186
      2.4468200       1.9417700       0.0021235      11.6252365       0.0127132
      2.4477799       1.9256099       0.0021154      11.5375347       0.0126744
      2.4487300       1.9326900       0.0021054      11.5889482       0.0126248
      2.4496901       1.9153900       0.0020910      11.4942207       0.0125478
      2.4506400       1.9199400       0.0020765      11.5304613       0.0124704
      2.4516001       1.9192600       0.0020969      11.5354109       0.0126029
